tiempo_ms,ax,ay,az,etiqueta,muestra_id,grabacion_id
3993,-408,536,21306,SC,0,V_pwm175_grab1
3998,-5778,376,8432,SC,0,V_pwm175_grab1
4004,-3412,-238,-2934,SC,0,V_pwm175_grab1
4008,-6328,190,3240,SC,0,V_pwm175_grab1
4019,-2622,-344,16556,SC,0,V_pwm175_grab1
4023,-6440,-1410,2728,SC,0,V_pwm175_grab1
4028,-886,-1726,-2594,SC,0,V_pwm175_grab1
4033,7096,-276,12908,SC,0,V_pwm175_grab1
4038,3312,430,23200,SC,0,V_pwm175_grab1
4043,-5152,716,13080,SC,0,V_pwm175_grab1
4048,408,564,21324,SC,0,V_pwm175_grab1
4054,-6408,524,7082,SC,0,V_pwm175_grab1
4059,-3634,-242,-3292,SC,0,V_pwm175_grab1
4064,6080,130,6612,SC,0,V_pwm175_grab1
4070,6376,-402,23084,SC,0,V_pwm175_grab1
4074,-2870,-204,16224,SC,0,V_pwm175_grab1
4079,-6296,-1502,3044,SC,0,V_pwm175_grab1
4084,-572,-1952,-2668,SC,0,V_pwm175_grab1
4089,-5148,-1448,-580,SC,0,V_pwm175_grab1
4094,3350,-974,2024,SC,0,V_pwm175_grab1
4100,-5132,870,11664,SC,0,V_pwm175_grab1
4105,-5506,282,-970,SC,0,V_pwm175_grab1
4110,3626,22,1680,SC,0,V_pwm175_grab1
4114,7558,-76,20182,SC,0,V_pwm175_grab1
4120,-726,-214,19196,SC,0,V_pwm175_grab1
4125,-6280,-1222,6098,SC,0,V_pwm175_grab1
4130,-3822,-316,13997,SC,0,V_pwm175_grab1
4134,-5684,-1260,304,SC,0,V_pwm175_grab1
4140,3792,638,23180,SC,0,V_pwm175_grab1
4145,-5112,792,12918,SC,0,V_pwm175_grab1
4149,-5672,124,-478,SC,0,V_pwm175_grab1
4154,3966,-84,2580,SC,0,V_pwm175_grab1
4165,-1744,-20,17896,SC,0,V_pwm175_grab1
4172,-1744,-20,17896,SC,0,V_pwm175_grab1
4175,-5258,-1,-1,SC,0,V_pwm175_grab1
4184,1192,760,21714,SC,0,V_pwm175_grab1
4190,-5976,474,8610,SC,0,V_pwm175_grab1
4194,-3150,-528,-3364,SC,0,V_pwm175_grab1
4200,6862,-64,9946,SC,0,V_pwm175_grab1
4204,4918,-42,23322,SC,0,V_pwm175_grab1
4209,8010,-210,19452,SC,0,V_pwm175_grab1
4215,-868,-148,19026,SC,0,V_pwm175_grab1
4220,-6578,-1100,5256,SC,0,V_pwm175_grab1
4225,6542,-20,22416,SC,0,V_pwm175_grab1
4230,-3680,768,16460,SC,0,V_pwm175_grab1
4234,-6158,-70,1380,SC,0,V_pwm175_grab1
4239,2514,-644,-70,SC,0,V_pwm175_grab1
4245,8006,-140,19996,SC,0,V_pwm175_grab1
4249,7184,-186,11376,SC,0,V_pwm175_grab1
4254,3276,354,22012,SC,0,V_pwm175_grab1
4260,-5246,-212,10536,SC,0,V_pwm175_grab1
4269,78,748,21222,SC,0,V_pwm175_grab1
4274,-6164,-10,6326,SC,0,V_pwm175_grab1
4279,-1082,-964,-2726,SC,0,V_pwm175_grab1
4284,8232,-106,14866,SC,0,V_pwm175_grab1
4289,5328,-220,4790,SC,0,V_pwm175_grab1
4294,6452,-254,22596,SC,0,V_pwm175_grab1
4299,-4076,180,13804,SC,0,V_pwm175_grab1
4304,-6014,-1072,-302,SC,0,V_pwm175_grab1
4310,4420,-926,3538,SC,0,V_pwm175_grab1
4321,-3916,810,15768,SC,0,V_pwm175_grab1
4326,-6252,-40,1560,SC,0,V_pwm175_grab1
4330,-6506,-144,7174,SC,0,V_pwm175_grab1
4336,-1246,-878,-3096,SC,0,V_pwm175_grab1
4341,8112,-226,15310,SC,0,V_pwm175_grab1
4346,1034,322,20788,SC,0,V_pwm175_grab1
4352,-6456,-734,7412,SC,0,V_pwm175_grab1
4355,7286,-64,21902,SC,0,V_pwm175_grab1
4360,-3092,948,16994,SC,0,V_pwm175_grab1
4366,-6266,-100,1256,SC,0,V_pwm175_grab1
4371,-6906,-14,7686,SC,0,V_pwm175_grab1
4375,-1840,-1116,-3036,SC,0,V_pwm175_grab1
4380,8062,-192,13836,SC,0,V_pwm175_grab1
4385,1852,360,21126,SC,0,V_pwm175_grab1
4391,-6540,-866,7686,SC,0,V_pwm175_grab1
4396,7330,-74,21356,SC,0,V_pwm175_grab1
4400,-2928,838,16604,SC,0,V_pwm175_grab1
4406,-6368,-100,2248,SC,0,V_pwm175_grab1
4411,-6780,248,6994,SC,0,V_pwm175_grab1
4420,8098,-254,14232,SC,0,V_pwm175_grab1
4425,1374,314,20806,SC,0,V_pwm175_grab1
4431,-5956,-802,7850,SC,0,V_pwm175_grab1
4435,-1700,-1754,-2792,SC,0,V_pwm175_grab1
4441,-3174,746,16894,SC,0,V_pwm175_grab1
4445,-6682,-168,1396,SC,0,V_pwm175_grab1
4450,3416,-502,986,SC,0,V_pwm175_grab1
4455,-1520,-892,-2442,SC,0,V_pwm175_grab1
4460,7738,-424,14094,SC,0,V_pwm175_grab1
4465,1484,198,20820,SC,0,V_pwm175_grab1
4471,-6720,-826,7582,SC,0,V_pwm175_grab1
4476,-1328,-1812,-2764,SC,0,V_pwm175_grab1
4481,-3608,766,16362,SC,0,V_pwm175_grab1
4485,-6352,-226,1512,SC,0,V_pwm175_grab1
4490,4054,-288,2856,SC,0,V_pwm175_grab1
4495,-706,-950,-2154,SC,0,V_pwm175_grab1
4500,7716,-370,15792,SC,0,V_pwm175_grab1
4506,736,144,20884,SC,0,V_pwm175_grab1
4511,-6592,-896,6142,SC,0,V_pwm175_grab1
4516,-598,-1564,-1964,SC,0,V_pwm175_grab1
4521,7900,-490,16026,SC,0,V_pwm175_grab1
4526,-6098,4,1632,SC,0,V_pwm175_grab1
4530,3496,-332,1696,SC,0,V_pwm175_grab1
4535,-1746,-920,-3160,SC,0,V_pwm175_grab1
4540,7926,-110,12312,SC,0,V_pwm175_grab1
4545,2918,78,22636,SC,0,V_pwm175_grab1
4550,-5902,-266,10178,SC,0,V_pwm175_grab1
4555,-4200,-1610,-3018,SC,0,V_pwm175_grab1
4561,6252,-830,7792,SC,0,V_pwm175_grab1
4566,4946,242,22824,SC,0,V_pwm175_grab1
4572,-4944,804,14118,SC,0,V_pwm175_grab1
4576,140,276,20674,SC,0,V_pwm175_grab1
4581,-6478,74,6740,SC,0,V_pwm175_grab1
4586,-1252,-944,-2874,SC,0,V_pwm175_grab1
4591,7696,-38,13446,SC,0,V_pwm175_grab1
4596,2636,276,21886,SC,0,V_pwm175_grab1
4602,-5652,-506,9794,SC,0,V_pwm175_grab1
4608,-4312,-1570,-3058,SC,0,V_pwm175_grab1
4612,266,522,21108,SC,0,V_pwm175_grab1
4616,5592,132,23570,SC,0,V_pwm175_grab1
4621,-4262,532,15884,SC,0,V_pwm175_grab1
4627,-6216,-195,-1,SC,0,V_pwm175_grab1
4632,2540,-442,430,SC,0,V_pwm175_grab1
4637,7882,106,19986,SC,0,V_pwm175_grab1
4642,-260,134,19770,SC,0,V_pwm175_grab1
