tiempo_ms,ax,ay,az,etiqueta,muestra_id,grabacion_id
4352,7186,5150,13820,CN,0,N_pwm125_grab1
4355,-3206,944,12938,CN,0,N_pwm125_grab1
4360,3952,-2930,8316,CN,0,N_pwm125_grab1
4366,-2256,3222,13742,CN,0,N_pwm125_grab1
4370,-3250,718,13902,CN,0,N_pwm125_grab1
4376,-9192,-5516,7810,CN,0,N_pwm125_grab1
4381,-11562,-6198,8154,CN,0,N_pwm125_grab1
4386,-1818,-2142,8848,CN,0,N_pwm125_grab1
4390,2230,22,9704,CN,0,N_pwm125_grab1
4395,6122,5074,13198,CN,0,N_pwm125_grab1
4400,4328,3606,13324,CN,0,N_pwm125_grab1
4405,13928,144,6182,CN,0,N_pwm125_grab1
4411,4154,-244,7938,CN,0,N_pwm125_grab1
4416,2262,5172,14020,CN,0,N_pwm125_grab1
4420,-3958,1382,13112,CN,0,N_pwm125_grab1
4425,-5714,-6840,5770,CN,0,N_pwm125_grab1
4431,-13456,-5966,7820,CN,0,N_pwm125_grab1
4435,-728,-1850,8354,CN,0,N_pwm125_grab1
4441,-3464,-112,11872,CN,0,N_pwm125_grab1
4446,3642,1122,12824,CN,0,N_pwm125_grab1
4451,1968,2374,12746,CN,0,N_pwm125_grab1
4455,16354,290,4608,CN,0,N_pwm125_grab1
4461,5068,2480,9310,CN,0,N_pwm125_grab1
4465,4360,6686,13150,CN,0,N_pwm125_grab1
4470,-3406,986,13362,CN,0,N_pwm125_grab1
4475,-2578,-8034,3758,CN,0,N_pwm125_grab1
4481,-14764,-4576,8664,CN,0,N_pwm125_grab1
4485,-1254,-1530,8222,CN,0,N_pwm125_grab1
4490,-6218,-414,11986,CN,0,N_pwm125_grab1
4495,1378,-1116,12346,CN,0,N_pwm125_grab1
4501,640,626,12820,CN,0,N_pwm125_grab1
4506,17246,-124,5040,CN,0,N_pwm125_grab1
4510,6530,4848,13224,CN,0,N_pwm125_grab1
4515,6090,7122,12956,CN,0,N_pwm125_grab1
4520,13404,198,6248,CN,0,N_pwm125_grab1
4530,-13720,-2646,10642,CN,0,N_pwm125_grab1
4535,-2964,-1416,7780,CN,0,N_pwm125_grab1
4540,-8794,-1732,11290,CN,0,N_pwm125_grab1
4545,-3462,-2952,9314,CN,0,N_pwm125_grab1
4550,150,-694,12288,CN,0,N_pwm125_grab1
4555,16046,58,4098,CN,0,N_pwm125_grab1
4560,3780,1230,13020,CN,0,N_pwm125_grab1
4566,1986,2486,12742,CN,0,N_pwm125_grab1
4571,16148,308,4914,CN,0,N_pwm125_grab1
4577,4756,2378,8968,CN,0,N_pwm125_grab1
4586,-3648,1138,13352,CN,0,N_pwm125_grab1
4596,-14522,-4830,8396,CN,0,N_pwm125_grab1
4601,-3732,892,13460,CN,0,N_pwm125_grab1
4606,-9692,-4960,8186,CN,0,N_pwm125_grab1
4612,2000,-672,12388,CN,0,N_pwm125_grab1
4616,760,988,12904,CN,0,N_pwm125_grab1
4622,17260,-104,4612,CN,0,N_pwm125_grab1
4626,6322,4244,12630,CN,0,N_pwm125_grab1
4636,-2058,652,12874,CN,0,N_pwm125_grab1
4641,4036,-608,8040,CN,0,N_pwm125_grab1
4646,1422,4796,13800,CN,0,N_pwm125_grab1
4652,-2762,-1320,8050,CN,0,N_pwm125_grab1
4657,-8230,-1440,11522,CN,0,N_pwm125_grab1
4661,-2718,-2590,10150,CN,0,N_pwm125_grab1
4667,228,-384,12542,CN,0,N_pwm125_grab1
4672,16602,0,4426,CN,0,N_pwm125_grab1
4677,5930,6044,13930,CN,0,N_pwm125_grab1
